season,team,team_slug,gamelog_url,game_number,game_date,location,opponent,game_result,points,opponent_points,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opponent_fg,opponent_fga,opponent_fg_pct,opponent_fg2,opponent_fg2a,opponent_fg2_pct,opponent_fg3,opponent_fg3a,opponent_fg3_pct,opponent_ft,opponent_fta,opponent_ft_pct,opponent_orb,opponent_drb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,win,loss,raw_possessions,opponent_raw_possessions,estimated_possessions,offensive_rating,defensive_rating,efg_pct,opponent_efg_pct,true_shooting_pct,ft_rate,opponent_ft_rate,fg3_attempt_rate,tov_pct,forced_tov_pct,orb_pct,drb_pct,point_margin
2024,Montana State,montana-state,https://www.sports-reference.com/cbb/schools/montana-state/men/2024-gamelogs.html,,2024-03-12,N,,,,,28,57,0.491,17,30,0.567,11,27,0.407,7,8,0.875,5,30,35,12,5,7,12,13,27,66,0.409,16,39,0.41,11,27,0.407,6,12,0.5,9,20,29,10,5,3,7,14,,,67.8,69.7,68.75,,,0.5877192982456141,0.49242424242424243,,0.14035087719298245,0.18181818181818182,0.47368421052631576,0.16483516483516483,0.08894536213468869,0.2,0.7692307692307693,
2024,Montana State,montana-state,https://www.sports-reference.com/cbb/schools/montana-state/men/2024-gamelogs.html,,2024-03-13,N,,,,,32,64,0.5,26,41,0.634,6,23,0.261,15,22,0.682,7,22,29,8,8,0,3,17,24,53,0.453,18,35,0.514,6,18,0.333,16,22,0.727,9,25,34,8,2,3,15,15,,,70.45,69.45,69.95,,,0.546875,0.5094339622641509,,0.34375,0.41509433962264153,0.359375,0.03873466752743705,0.19120458891013384,0.21875,0.7096774193548387,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-11-06,@,,,,,27,63,0.429,20,40,0.5,7,23,0.304,12,19,0.632,12,15,27,7,6,3,14,25,32,57,0.561,22,34,0.647,10,23,0.435,31,38,0.816,12,24,36,17,13,4,13,17,,,74.025,76.05,75.0375,,,0.48412698412698413,0.6491228070175439,,0.30158730158730157,0.6666666666666666,0.36507936507936506,0.16274338854984016,0.14764338444065872,0.3333333333333333,0.5555555555555556,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-11-08,,,,,,35,62,0.565,26,38,0.684,9,24,0.375,17,24,0.708,13,34,47,23,13,6,11,9,15,59,0.254,7,32,0.219,8,27,0.296,2,3,0.667,6,11,17,6,5,2,18,18,,,71.4,72.425,71.9125,,,0.6370967741935484,0.3220338983050847,,0.3870967741935484,0.05084745762711865,0.3870967741935484,0.13033175355450236,0.2295186483901817,0.5416666666666666,0.85,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-11-10,@,,,,,23,67,0.343,16,36,0.444,7,31,0.226,4,6,0.667,10,18,28,14,3,2,9,21,30,55,0.545,22,32,0.688,8,23,0.348,19,24,0.792,7,30,37,19,5,6,8,12,,,68.85,67.4,68.125,,,0.39552238805970147,0.6181818181818182,,0.08955223880597014,0.43636363636363634,0.4626865671641791,0.114140773620799,0.1075268817204301,0.25,0.72,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-11-14,,,,,,22,42,0.524,14,23,0.609,8,19,0.421,22,25,0.88,8,24,32,12,7,6,25,21,24,54,0.444,19,41,0.463,5,13,0.385,13,19,0.684,8,10,18,9,13,1,14,20,,,70.875,69.025,69.95,,,0.6190476190476191,0.49074074074074076,,0.5952380952380952,0.35185185185185186,0.4523809523809524,0.31695721077654515,0.18175916910094123,0.4444444444444444,0.75,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-11-17,@,,,,,16,42,0.381,12,24,0.5,4,18,0.222,15,24,0.625,2,36,38,7,3,4,27,27,19,64,0.297,13,39,0.333,6,25,0.24,30,38,0.789,12,23,35,10,14,3,8,20,,,78.4,78.05,78.225,,,0.42857142857142855,0.34375,,0.5714285714285714,0.59375,0.42857142857142855,0.33582089552238803,0.08883953359244864,0.08,0.75,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-11-20,@,,,,,25,59,0.424,16,33,0.485,9,26,0.346,5,7,0.714,11,28,39,14,5,6,7,15,18,52,0.346,13,31,0.419,5,21,0.238,10,13,0.769,4,18,22,9,4,1,8,12,,,58.325,62.175,60.25,,,0.5,0.3942307692307692,,0.11864406779661017,0.25,0.4406779661016949,0.10097367472051928,0.12089157536834153,0.3793103448275862,0.875,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-11-22,,,,,,35,70,0.5,20,37,0.541,15,33,0.455,9,20,0.45,24,27,51,25,4,5,4,7,22,55,0.4,16,35,0.457,6,20,0.3,3,3,1,4,16,20,8,1,0,8,19,,,59.5,60.425,59.9625,,,0.6071428571428571,0.45454545454545453,,0.2857142857142857,0.05454545454545454,0.4714285714285714,0.04790419161676647,0.12417539774932092,0.6,0.8709677419354839,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-11-29,@,,,,,21,41,0.512,14,20,0.7,7,21,0.333,12,19,0.632,8,29,37,11,3,1,18,12,19,50,0.38,13,33,0.394,6,17,0.353,6,11,0.545,4,13,17,7,7,3,9,20,,,60.025,60.225,60.125,,,0.5975609756097561,0.44,,0.4634146341463415,0.22,0.5121951219512195,0.2646085997794928,0.1401323472168159,0.38095238095238093,0.8787878787878788,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-12-03,,,,,,34,59,0.576,24,36,0.667,10,23,0.435,9,16,0.563,9,22,31,22,4,6,8,17,27,59,0.458,16,27,0.593,11,32,0.344,15,16,0.938,5,18,23,14,4,0,10,19,,,65.6,71.6,68.6,,,0.6610169491525424,0.5508474576271186,,0.2711864406779661,0.2711864406779661,0.3898305084745763,0.10723860589812333,0.13054830287206268,0.3333333333333333,0.8148148148148148,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-12-10,@,,,,,30,60,0.5,19,37,0.514,11,23,0.478,15,17,0.882,10,24,34,13,3,8,6,17,26,67,0.388,20,44,0.455,6,23,0.261,19,26,0.731,14,20,34,8,2,1,5,15,,,64.075,70.35,67.2125,,,0.5916666666666667,0.43283582089552236,,0.2833333333333333,0.3880597014925373,0.38333333333333336,0.08099898751265609,0.059276822762299945,0.3333333333333333,0.631578947368421,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-12-14,,,,,,40,79,0.506,26,48,0.542,14,31,0.452,8,11,0.727,23,42,65,28,7,11,16,14,13,70,0.186,8,40,0.2,5,30,0.167,2,8,0.25,11,13,24,4,8,5,14,12,,,77.225,76.8,77.01249999999999,,,0.5949367088607594,0.22142857142857142,,0.13924050632911392,0.11428571428571428,0.3924050632911392,0.15964080818159143,0.15945330296127563,0.6388888888888888,0.7924528301886793,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-12-19,@,,,,,25,65,0.385,15,31,0.484,10,34,0.294,8,11,0.727,8,28,36,8,5,6,7,26,25,63,0.397,22,47,0.468,3,16,0.188,16,28,0.571,11,28,39,12,1,3,5,12,,,69.225,70.3,69.76249999999999,,,0.46153846153846156,0.42063492063492064,,0.16923076923076924,0.4444444444444444,0.5230769230769231,0.09064422143088378,0.06150061500615006,0.2222222222222222,0.717948717948718,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-12-21,,,,,,39,87,0.448,23,40,0.575,16,47,0.34,7,10,0.7,24,42,66,28,6,7,9,9,14,69,0.203,8,35,0.229,6,34,0.176,5,7,0.714,7,21,28,3,6,3,9,13,,,76.75,74.325,75.5375,,,0.5402298850574713,0.2463768115942029,,0.11494252873563218,0.10144927536231885,0.5402298850574713,0.08933002481389578,0.11066707654472795,0.5333333333333333,0.8571428571428571,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2023-12-31,@,,,,,28,57,0.491,19,32,0.594,9,25,0.36,18,23,0.783,7,28,35,20,3,1,13,20,21,53,0.396,17,40,0.425,4,13,0.308,18,22,0.818,4,16,20,8,5,2,13,22,,,73.925,72.45,73.1875,,,0.5701754385964912,0.4339622641509434,,0.40350877192982454,0.41509433962264153,0.43859649122807015,0.1606425702811245,0.1700457815565729,0.30434782608695654,0.875,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-01-04,,,,,,29,62,0.468,19,31,0.613,10,31,0.323,14,17,0.824,17,26,43,15,10,5,10,12,23,51,0.451,18,38,0.474,5,13,0.385,6,11,0.545,2,15,17,7,4,2,13,16,,,63.075,67.225,65.15,,,0.5483870967741935,0.5,,0.27419354838709675,0.21568627450980393,0.5,0.12488292226038089,0.18779342723004697,0.53125,0.9285714285714286,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-01-06,,,,,,28,55,0.509,23,39,0.59,5,16,0.313,17,24,0.708,6,25,31,10,12,7,7,18,25,57,0.439,18,38,0.474,7,19,0.368,11,18,0.611,11,23,34,13,6,4,16,18,,,67.4,70.55,68.975,,,0.5545454545454546,0.5,,0.43636363636363634,0.3157894736842105,0.2909090909090909,0.09536784741144413,0.19619865113427346,0.20689655172413793,0.6944444444444444,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-01-11,@,,,,,28,55,0.509,17,28,0.607,11,27,0.407,11,18,0.611,10,32,42,16,3,5,13,13,20,58,0.345,17,45,0.378,3,13,0.231,9,16,0.563,8,18,26,9,5,1,9,18,,,66.55,66.6,66.57499999999999,,,0.6090909090909091,0.3706896551724138,,0.32727272727272727,0.27586206896551724,0.4909090909090909,0.1698236446766819,0.12064343163538875,0.35714285714285715,0.8,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-01-13,@,,,,,19,62,0.306,16,35,0.457,3,27,0.111,7,13,0.538,11,24,35,8,7,7,11,13,24,58,0.414,21,43,0.488,3,15,0.2,10,11,0.909,5,30,35,8,7,5,7,10,,,68.175,65.225,66.69999999999999,,,0.33064516129032256,0.4396551724137931,,0.20967741935483872,0.1896551724137931,0.43548387096774194,0.13893274392169247,0.09967960128159488,0.2682926829268293,0.8275862068965517,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-01-18,,,,,,33,56,0.589,22,30,0.733,11,26,0.423,7,8,0.875,6,24,30,18,7,4,9,13,24,51,0.471,17,34,0.5,7,17,0.412,11,16,0.688,4,14,18,10,5,1,8,10,,,62.8,62.6,62.7,,,0.6875,0.5392156862745098,,0.14285714285714285,0.3137254901960784,0.4642857142857143,0.1308139534883721,0.12012012012012013,0.3,0.8571428571428571,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-01-20,@,,,,,23,52,0.442,13,29,0.448,10,23,0.435,25,34,0.735,15,14,29,11,8,2,13,24,22,48,0.458,18,36,0.5,4,12,0.333,22,29,0.759,12,17,29,4,8,0,16,27,,,66.15,65.775,65.9625,,,0.5384615384615384,0.5,,0.6538461538461539,0.6041666666666666,0.4423076923076923,0.16019716574245224,0.20572163291546125,0.46875,0.5384615384615384,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-01-27,,,,,,25,58,0.431,22,40,0.55,3,18,0.167,11,12,0.917,11,26,37,13,7,4,10,9,18,62,0.29,13,45,0.289,5,17,0.294,9,11,0.818,16,19,35,9,3,5,10,11,,,62.7,61.225,61.962500000000006,,,0.45689655172413796,0.33064516129032256,,0.20689655172413793,0.1774193548387097,0.3103448275862069,0.13568521031207598,0.12949174490126256,0.36666666666666664,0.6190476190476191,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-02-01,@,,,,,26,52,0.5,19,32,0.594,7,20,0.35,9,16,0.563,5,25,30,12,9,2,8,16,18,45,0.4,16,32,0.5,2,13,0.154,11,17,0.647,2,20,22,11,4,4,12,16,,,62.6,63.075,62.837500000000006,,,0.5673076923076923,0.4222222222222222,,0.3076923076923077,0.37777777777777777,0.38461538461538464,0.1183431952662722,0.18440261237034192,0.2,0.9259259259259259,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-02-03,@,,,,,24,56,0.429,16,32,0.5,8,24,0.333,11,11,1,9,25,34,17,3,3,7,12,22,51,0.431,17,41,0.415,5,10,0.5,11,14,0.786,4,16,20,14,5,1,4,12,,,59.225,57.65,58.4375,,,0.5,0.4803921568627451,,0.19642857142857142,0.27450980392156865,0.42857142857142855,0.10260168559912057,0.064882400648824,0.36,0.8620689655172413,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-02-08,,,,,,23,45,0.511,10,18,0.556,13,27,0.481,20,30,0.667,7,24,31,16,6,4,13,15,26,65,0.4,23,44,0.523,3,21,0.143,13,17,0.765,13,19,32,8,8,0,12,22,,,65.25,72.075,68.6625,,,0.6555555555555556,0.4230769230769231,,0.6666666666666666,0.26153846153846155,0.6,0.17993079584775087,0.14105201292976785,0.2692307692307692,0.6486486486486487,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-02-10,,,,,,23,44,0.523,17,25,0.68,6,19,0.316,17,23,0.739,7,29,36,15,3,9,13,16,23,59,0.39,22,52,0.423,1,7,0.143,10,13,0.769,8,16,24,4,8,0,6,18,,,60.925,63.175,62.05,,,0.5909090909090909,0.3983050847457627,,0.5227272727272727,0.22033898305084745,0.4318181818181818,0.19138755980861244,0.08429926238145416,0.30434782608695654,0.7837837837837838,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-02-15,@,,,,,27,58,0.466,17,33,0.515,10,25,0.4,4,4,1,9,22,31,13,5,3,14,17,24,56,0.429,19,41,0.463,5,15,0.333,16,18,0.889,10,20,30,12,9,5,9,11,,,64.9,63.55,64.225,,,0.5517241379310345,0.4732142857142857,,0.06896551724137931,0.32142857142857145,0.43103448275862066,0.18944519621109607,0.12236573759347383,0.3103448275862069,0.6875,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-02-17,@,,,,,27,62,0.435,13,29,0.448,14,33,0.424,14,16,0.875,6,22,28,16,7,6,9,18,29,62,0.468,18,38,0.474,11,24,0.458,19,23,0.826,8,29,37,12,6,2,10,14,,,72.6,74.925,73.76249999999999,,,0.5483870967741935,0.5564516129032258,,0.25806451612903225,0.3709677419354839,0.532258064516129,0.11450381679389314,0.12059089538739826,0.17142857142857143,0.7333333333333333,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-02-20,,,,,,23,51,0.451,13,23,0.565,10,28,0.357,17,22,0.773,5,18,23,16,4,5,7,18,26,53,0.491,17,34,0.5,9,19,0.474,19,20,0.95,6,23,29,14,4,1,9,18,,,63.45,65.5,64.475,,,0.5490196078431373,0.5754716981132075,,0.43137254901960786,0.37735849056603776,0.5490196078431373,0.10226442658875091,0.1258741258741259,0.17857142857142858,0.75,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-02-22,@,,,,,30,63,0.476,20,32,0.625,10,31,0.323,8,11,0.727,15,30,45,11,3,2,10,17,19,62,0.306,11,36,0.306,8,26,0.308,11,17,0.647,12,14,26,6,5,2,7,12,,,63.225,65.075,64.15,,,0.5555555555555556,0.3709677419354839,,0.1746031746031746,0.27419354838709675,0.49206349206349204,0.12783636944710772,0.090820629257217,0.5172413793103449,0.7142857142857143,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-02-29,,,,,,24,45,0.533,17,25,0.68,7,20,0.35,17,25,0.68,4,31,35,14,8,5,17,14,19,53,0.358,18,45,0.4,1,8,0.125,11,15,0.733,4,16,20,5,9,1,12,18,,,69.875,68.125,69,,,0.6111111111111112,0.36792452830188677,,0.5555555555555556,0.2830188679245283,0.4444444444444444,0.23011844331641285,0.1663778162911612,0.2,0.8857142857142857,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-03-02,,,,,,24,53,0.453,15,33,0.455,9,20,0.45,10,17,0.588,11,27,38,15,7,4,8,14,19,50,0.38,16,36,0.444,3,14,0.214,8,9,0.889,5,19,24,8,4,3,9,12,,,58.075,58.275,58.175,,,0.5377358490566038,0.41,,0.32075471698113206,0.18,0.37735849056603776,0.11581614187477379,0.14223627024891347,0.36666666666666664,0.84375,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-03-07,N,,,,,27,54,0.5,17,24,0.708,10,30,0.333,14,23,0.609,8,21,29,12,5,4,9,20,21,58,0.362,16,39,0.41,5,19,0.263,16,18,0.889,9,19,28,5,4,2,14,21,,,65.925,71.55,68.7375,,,0.5925925925925926,0.4051724137931034,,0.42592592592592593,0.3103448275862069,0.5555555555555556,0.1217450118363206,0.17380509000620734,0.2962962962962963,0.7,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-03-08,N,,,,,30,70,0.429,14,35,0.4,16,35,0.457,8,15,0.533,8,29,37,20,5,3,11,14,27,65,0.415,21,41,0.512,6,24,0.25,18,21,0.857,7,29,36,6,7,7,10,14,,,80.125,77.975,79.05,,,0.5428571428571428,0.46153846153846156,,0.21428571428571427,0.3230769230769231,0.5,0.12482269503546099,0.11768167107972934,0.21621621621621623,0.8055555555555556,
2024,Morehead State,morehead-state,https://www.sports-reference.com/cbb/schools/morehead-state/men/2024-gamelogs.html,,2024-03-09,N,,,,,25,50,0.5,16,26,0.615,9,24,0.375,10,13,0.769,4,25,29,12,8,4,8,7,23,56,0.411,16,40,0.4,7,16,0.438,2,5,0.4,6,17,23,8,3,3,11,9,,,60.175,63.375,61.775,,,0.59,0.4732142857142857,,0.26,0.08928571428571429,0.48,0.12465913517724972,0.15855855855855855,0.19047619047619047,0.8064516129032258,
2024,NC State,north-carolina-state,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2024-gamelogs.html,,2023-11-06,,,,,,29,65,0.446,19,37,0.514,10,28,0.357,4,7,0.571,8,28,36,19,9,5,9,20,21,53,0.396,17,36,0.472,4,17,0.235,13,24,0.542,7,29,36,8,5,0,12,10,,,69.325,69.4,69.36250000000001,,,0.5230769230769231,0.4339622641509434,,0.1076923076923077,0.4528301886792453,0.4307692307692308,0.11639185257032007,0.15706806282722513,0.21621621621621623,0.8,
2024,NC State,north-carolina-state,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2024-gamelogs.html,,2023-11-10,,,,,,29,62,0.468,23,40,0.575,6,22,0.273,20,24,0.833,12,22,34,12,4,3,7,20,20,57,0.351,15,40,0.375,5,17,0.294,19,27,0.704,14,20,34,12,4,3,11,19,,,68.4,66.825,67.61250000000001,,,0.5161290322580645,0.39473684210526316,,0.3870967741935484,0.47368421052631576,0.3548387096774194,0.08706467661691542,0.13609650479430868,0.375,0.6111111111111112,
2024,NC State,north-carolina-state,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2024-gamelogs.html,,2023-11-17,,,,,,32,63,0.508,27,46,0.587,5,17,0.294,18,23,0.783,9,24,33,14,11,3,6,14,19,48,0.396,13,30,0.433,6,18,0.333,9,11,0.818,5,19,24,10,2,5,18,16,,,70.925,66.225,68.57499999999999,,,0.5476190476190477,0.4583333333333333,,0.36507936507936506,0.22916666666666666,0.2698412698412698,0.07507037847982484,0.2527202527202527,0.32142857142857145,0.8275862068965517,
2024,NC State,north-carolina-state,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2024-gamelogs.html,,2023-11-23,N,,,,,30,70,0.429,22,51,0.431,8,19,0.421,16,21,0.762,10,25,35,17,12,3,12,22,25,56,0.446,18,34,0.529,7,22,0.318,21,30,0.7,8,29,37,11,9,3,18,17,,,81.975,80.25,81.1125,,,0.4857142857142857,0.5089285714285714,,0.3,0.5357142857142857,0.2714285714285714,0.13047023647730363,0.20396600566572237,0.2564102564102564,0.7575757575757576,
2024,NC State,north-carolina-state,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2024-gamelogs.html,,2023-11-24,N,,,,,30,64,0.469,20,39,0.513,10,25,0.4,16,22,0.727,5,23,28,13,11,0,8,20,34,60,0.567,20,26,0.769,14,34,0.412,13,20,0.65,7,30,37,20,3,1,16,19,,,77.45,78.5,77.975,,,0.546875,0.6833333333333333,,0.34375,0.3333333333333333,0.390625,0.09702850212249849,0.1871345029239766,0.14285714285714285,0.7666666666666667,
2024,NC State,north-carolina-state,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2024-gamelogs.html,,2023-11-28,@,,,,,21,66,0.318,18,41,0.439,3,25,0.12,7,12,0.583,16,22,38,10,2,2,13,15,24,59,0.407,17,39,0.436,7,20,0.35,17,20,0.85,8,28,36,11,7,9,7,14,,,68.7,67.5,68.1,,,0.3409090909090909,0.4661016949152542,,0.18181818181818182,0.3389830508474576,0.3787878787878788,0.15348288075560804,0.09271523178807947,0.36363636363636365,0.7333333333333333,
2024,NC State,north-carolina-state,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2024-gamelogs.html,,2023-12-02,@,,,,,29,65,0.446,21,47,0.447,8,18,0.444,18,21,0.857,8,32,40,13,7,3,13,21,29,67,0.433,23,46,0.5,6,21,0.286,14,26,0.538,9,27,36,12,7,4,10,17,,,79.975,80.35,80.1625,,,0.5076923076923077,0.47761194029850745,,0.3230769230769231,0.3880597014925373,0.27692307692307694,0.14776925262858767,0.11191941801902631,0.22857142857142856,0.7804878048780488,
2024,NC State,north-carolina-state,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2024-gamelogs.html,,2023-12-06,,,,,,35,59,0.593,27,38,0.711,8,21,0.381,15,27,0.556,10,25,35,14,11,3,8,13,23,58,0.397,16,40,0.4,7,18,0.389,8,13,0.615,10,17,27,11,6,1,14,23,,,69.825,68.175,69,,,0.6610169491525424,0.45689655172413796,,0.4576271186440678,0.22413793103448276,0.3559322033898305,0.10021922956467272,0.17908538535337384,0.37037037037037035,0.7142857142857143,
2024,NC State,north-carolina-state,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2024-gamelogs.html,,2023-12-12,,,,,,31,70,0.443,18,36,0.5,13,34,0.382,6,10,0.6,13,26,39,17,6,5,9,12,25,63,0.397,16,39,0.41,9,24,0.375,8,14,0.571,9,25,34,12,3,3,12,11,,,70.75,72.65,71.7,,,0.5357142857142857,0.46825396825396826,,0.14285714285714285,0.2222222222222222,0.4857142857142857,0.10746268656716418,0.14696876913655846,0.34210526315789475,0.7428571428571429,
2024,NC State,north-carolina-state,https://www.sports-reference.com/cbb/schools/north-carolina-state/men/2024-gamelogs.html,,2023-12-16,N,,,,,22,51,0.431,14,33,0.424,8,18,0.444,18,25,0.72,6,21,27,13,7,4,11,18,27,62,0.435,15,35,0.429,12,27,0.444,13,16,0.813,14,23,37,22,6,2,11,18,,,67.875,66.6,67.2375,,,0.5098039215686274,0.532258064516129,,0.49019607843137253,0.25806451612903225,0.35294117647058826,0.14890016920473773,0.13647642679900746,0.20689655172413793,0.6,
